item,name,type,category,subcategory,label,title,page_length,num_links,mean_sitelinks_count,median_sitelinks_count,std_sitelinks_count
http://www.wikidata.org/entity/Q537664,La Esperantisto,entity,media,magazine,cultural agnostic,La Esperantisto,2658,15,91.33333333333333,36.0,98.13980956891155
http://www.wikidata.org/entity/Q3210226,La Machine,entity,media,production company,cultural representative,La Machine (production company),2385,23,71.54545454545455,42.0,74.08884548157967
http://www.wikidata.org/entity/Q6464763,La Raspa,concept,performing arts,folk dance,cultural representative,La Raspa,693,9,63.333333333333336,36.0,61.86993525848309
http://www.wikidata.org/entity/Q3502860,La Sucrière,entity,visual arts,art gallery,cultural exclusive,La Sucrière,885,5,77.0,59.5,62.38188839719426
http://www.wikidata.org/entity/Q538382,Laboe Naval Memorial,entity,history,monument,cultural exclusive,Laboe Naval Memorial,2282,20,96.89473684210526,53.0,87.6925818964614
http://www.wikidata.org/entity/Q6493,Labskaus,concept,food,dish,cultural representative,Lobscouse,1622,34,76.91176470588235,64.0,62.21091621962992
http://www.wikidata.org/entity/Q46044,Labyrinth of Passion,entity,films,film,cultural representative,Labyrinth of Passion,10012,31,59.193548387096776,40.0,57.995227475970765
http://www.wikidata.org/entity/Q18768,Laç,entity,geography,city,cultural exclusive,Laç,1037,16,73.14285714285714,40.5,83.90118094082649
http://www.wikidata.org/entity/Q231250,lace,concept,fashion,textile,cultural agnostic,Lace,13034,73,55.54929577464789,41.0,55.1113568553129
http://www.wikidata.org/entity/Q2386515,Lacquemant waffles,entity,food,food,cultural exclusive,Lacquemant waffles,1013,14,75.0,67.0,49.60148881140255
http://www.wikidata.org/entity/Q46573,Lacuna Coil,entity,music,musical group,cultural representative,Lacuna Coil,18652,106,29.107843137254903,17.0,31.58117671650193
http://www.wikidata.org/entity/Q1346,Lada Zapad Tolyatti,entity,transportation,automobile manufacturer,cultural representative,GM-AvtoVAZ,1696,10,47.9,43.5,22.67796287147503
http://www.wikidata.org/entity/Q3778516,ladies' Gaelic football,entity,sports,sport,cultural exclusive,Ladies' Gaelic football,1609,26,35.11538461538461,4.0,79.88468945591174
http://www.wikidata.org/entity/Q474338,Lady with an Ermine,entity,visual arts,painting,cultural representative,Lady with an Ermine,14248,81,58.876543209876544,35.0,64.58172785885948
http://www.wikidata.org/entity/Q130299300,Lagenlook,entity,fashion,fashion trend,cultural representative,Lagenlook,505,8,45.333333333333336,23.0,43.43065993307288
http://www.wikidata.org/entity/Q19604789,Lagos State Ministry of Education,concept,politics,government agency,cultural exclusive,Lagos State Ministry of Education,585,6,87.75,37.0,108.19975739344335
http://www.wikidata.org/entity/Q934095,laksa,concept,food,food,cultural representative,Laksa,9815,84,73.9390243902439,45.0,73.11690398142329
http://www.wikidata.org/entity/Q30896,Lalaine Vergara-Paras,entity,performing arts,actor,cultural representative,Lalaine,4673,38,30.86842105263158,22.5,26.4636503952831
http://www.wikidata.org/entity/Q1801748,lamé,concept,fashion,textile,cultural agnostic,Lamé (fabric),1283,16,54.083333333333336,42.5,45.415596317662605
http://www.wikidata.org/entity/Q1639,Lamine Diack,entity,politics,politician,cultural representative,Lamine Diack,3098,9,58.44444444444444,51.0,36.79103487146808
http://www.wikidata.org/entity/Q224470,Lamniformes,concept,biology,fish,cultural agnostic,Lamniformes,2514,33,50.09375,41.5,33.79937071806959
http://www.wikidata.org/entity/Q113649017,Lamnoidea,concept,biology,fish,cultural agnostic,Lamnoidea,701,16,29.8125,30.0,14.041094820205439
http://www.wikidata.org/entity/Q2269650,lampas,entity,fashion,textile,cultural agnostic,Lampas,5443,40,81.9,76.0,54.014720215881894
http://www.wikidata.org/entity/Q663714,Land diving,concept,gestures and habits,ritual,cultural representative,Land diving,9434,53,62.075471698113205,53.0,54.20744537617931
http://www.wikidata.org/entity/Q4354683,land transport,concept,transportation,transport,cultural agnostic,Land transport,21848,215,71.75813953488372,61.0,50.710643956591184
http://www.wikidata.org/entity/Q271669,landform,concept,geography,geographic location,cultural agnostic,,0,0,0.0,0.0,0.0
http://www.wikidata.org/entity/Q2815948,landscape architect,concept,architecture,architect,cultural agnostic,Landscape architect,5246,38,18.90909090909091,5.0,35.30075425098882
http://www.wikidata.org/entity/Q452935,Landshut Castle,entity,architecture,architectural structure,cultural exclusive,"Landshut Castle, Switzerland",2220,17,55.1764705882353,26.0,75.18935726794572
http://www.wikidata.org/entity/Q17068517,Langdi,entity,sports,sport,cultural exclusive,Langdi (sport),4407,19,71.05263157894737,45.0,70.05071372280794
http://www.wikidata.org/entity/Q8870,Langenscheidt,entity,literature,publisher,cultural representative,Langenscheidt,2527,25,164.70833333333334,188.0,97.21217309175957
http://www.wikidata.org/entity/Q3237462,Lánytánc,concept,performing arts,dance,cultural exclusive,Lánytánc,285,6,42.2,33.0,31.07667935928805
http://www.wikidata.org/entity/Q539615,lapidarium,concept,history,museum,cultural agnostic,Lapidarium,591,10,55.375,53.5,42.12462907848566
http://www.wikidata.org/entity/Q100318,Lara-Isabelle Rentinck,entity,fashion,model,cultural exclusive,Lara-Isabelle Rentinck,905,11,86.375,47.5,97.98333723138848
http://www.wikidata.org/entity/Q6489094,Large Sakkos of Photius,entity,fashion,clothing,cultural representative,Large Sakkos of Photius,1574,16,69.6,32.0,75.21684208562158
http://www.wikidata.org/entity/Q25618,Larix,concept,biology,tree,cultural agnostic,Larch,9982,94,94.75,71.0,84.48954346275907
http://www.wikidata.org/entity/Q185,Larry Sanger,entity,philosophy and religion,philosopher,cultural representative,Larry Sanger,32777,159,69.61842105263158,48.0,66.8617912888148
http://www.wikidata.org/entity/Q208758,Las Meninas,entity,visual arts,painting,cultural representative,Las Meninas,39776,136,47.208,33.0,47.43252824802827
http://www.wikidata.org/entity/Q20034,lasagna,entity,food,dish,cultural representative,Lasagna,6011,66,72.93442622950819,56.0,60.37339248172786
http://www.wikidata.org/entity/Q2640756,Last bell,concept,gestures and habits,tradition,cultural exclusive,Last bell,424,3,305.0,306.0,16.753109164172084
http://www.wikidata.org/entity/Q655083,László Széchy,entity,sports,athlete,cultural exclusive,László Széchy,370,4,68.66666666666667,81.0,29.48822740612863
http://www.wikidata.org/entity/Q552997,Lateef Crowder Dos Santos,entity,performing arts,choreographer,cultural representative,Lateef Crowder dos Santos,1999,26,54.04347826086956,41.0,66.01612336712479
http://www.wikidata.org/entity/Q508320,Laterculus,entity,literature,literary genre,cultural exclusive,Laterculus,976,11,57.63636363636363,46.0,42.336901435278605
http://www.wikidata.org/entity/Q5235171,Lates stappersii,entity,biology,animal,cultural agnostic,Sleek lates,396,10,116.0,65.0,107.40577265678041
http://www.wikidata.org/entity/Q2119408,Lath and plaster,entity,architecture,building material,cultural agnostic,Lath and plaster,5433,24,87.8695652173913,39.0,108.77112162615114
http://www.wikidata.org/entity/Q6496542,Latin poetry,concept,literature,poetry,cultural representative,Latin poetry,2321,33,58.54545454545455,50.0,53.168167116145334
http://www.wikidata.org/entity/Q547137,Latin pop,entity,music,music genre,cultural representative,Latin pop,3387,55,74.55555555555556,45.0,76.30316402028275
http://www.wikidata.org/entity/Q321621,Latin Quarter,entity,geography,neighborhood,cultural exclusive,"Latin Quarter, Paris",1584,24,57.43478260869565,43.0,59.24952840535601
http://www.wikidata.org/entity/Q6457535,Latter Day Saint poetry,concept,literature,poetry,cultural exclusive,Mormon poetry,6788,52,32.78,6.0,52.01587834498231
http://www.wikidata.org/entity/Q574784,lauda,entity,music,music genre,cultural exclusive,Lauda (song),2148,27,92.70370370370371,53.0,94.99934300545327
http://www.wikidata.org/entity/Q1515205,Laufabrauð,concept,food,food,cultural exclusive,Laufabrauð,1275,8,189.25,221.5,91.86232905821625
http://www.wikidata.org/entity/Q76677,Laura Berlin,entity,fashion,model,cultural exclusive,Laura Berlin,1481,22,39.53846153846154,11.0,57.0163477024392
http://www.wikidata.org/entity/Q111840542,Laura Paris,entity,sports,sport,cultural representative,Laura Paris,3283,23,22.782608695652176,11.0,31.243721486486557
http://www.wikidata.org/entity/Q6499703,Laureate na nÓg,concept,literature,literary award,cultural exclusive,Laureate na nÓg,1235,10,73.4,45.0,87.04504580962664
http://www.wikidata.org/entity/Q104000,Lauren Bacall,entity,fashion,model,cultural representative,Lauren Bacall,26962,268,47.94318181818182,35.0,50.602212332133625
http://www.wikidata.org/entity/Q55245,Laurence Olivier,entity,films,film producer,cultural representative,Laurence Olivier,69989,446,35.56981981981982,23.0,37.107854598999765
http://www.wikidata.org/entity/Q2477135,lăutar,entity,music,musical profession,cultural exclusive,Lăutari,5649,51,75.24,51.5,74.51511524516351
http://www.wikidata.org/entity/Q488416,lava field,concept,geography,geographic location,cultural agnostic,Lava field,2254,10,67.6,76.5,42.56336452866479
http://www.wikidata.org/entity/Q732717,law enforcement agency,concept,politics,government agency,cultural agnostic,Law enforcement agency,22875,144,78.42657342657343,40.0,97.05405382457278
http://www.wikidata.org/entity/Q4072853,law in Africa,concept,politics,law,cultural agnostic,Law in Africa,13779,44,76.0,49.0,73.31656144295218
http://www.wikidata.org/entity/Q2975801,Law in Europe,concept,politics,law,cultural agnostic,Law in Europe,1366,25,111.96,81.0,79.04453428289649
http://www.wikidata.org/entity/Q2548873,law of heraldic arms,concept,politics,law,cultural representative,Law of heraldic arms,20204,67,35.87096774193548,13.0,53.99536535396938
http://www.wikidata.org/entity/Q16915192,Law of Norway,concept,politics,law,cultural exclusive,Law of Norway,1533,12,34.583333333333336,41.5,18.90528291833323
http://www.wikidata.org/entity/Q3039797,law of the Republic of Ireland,concept,politics,law,cultural exclusive,Law of the Republic of Ireland,8957,44,47.90909090909091,34.5,53.83173201654231
http://www.wikidata.org/entity/Q123630,law of the Russian Federation,concept,politics,law,cultural exclusive,Law of Russia,10580,31,55.48148148148148,18.0,71.91732412233038
http://www.wikidata.org/entity/Q2721171,law of the United Kingdom,concept,politics,law,cultural exclusive,Law of the United Kingdom,27470,248,59.33467741935484,37.5,66.2272243800802
http://www.wikidata.org/entity/Q4184949,law of Ukraine,entity,politics,law,cultural exclusive,Law of Ukraine,17657,91,58.27777777777778,51.5,49.915045110618316
http://www.wikidata.org/entity/Q976128,Laws of Burgos,entity,politics,law,cultural exclusive,Laws of Burgos,6984,50,79.33333333333333,68.0,63.99513870426235
http://www.wikidata.org/entity/Q63300138,Laws of Hywel Dda,concept,politics,law,cultural exclusive,Cyfraith Hywel,33477,84,40.1375,20.5,52.482316962477945
http://www.wikidata.org/entity/Q1076,Lawson,entity,music,musical group,cultural representative,Lawson (band),8123,65,79.90322580645162,41.5,96.43277947532212
http://www.wikidata.org/entity/Q6505424,lay minister,concept,philosophy and religion,religious leader,cultural representative,Lay ministry,1830,6,93.25,52.5,104.35845677279825
http://www.wikidata.org/entity/Q1076136,laying on of hands,concept,gestures and habits,ritual,cultural agnostic,Laying on of hands,6677,76,75.1891891891892,59.0,65.32510706348747
http://www.wikidata.org/entity/Q2632589,lazanki,entity,food,dish,cultural representative,Lazanki,2059,33,103.48,97.0,57.008153802767545
http://www.wikidata.org/entity/Q95021,Lazarus Ledd,entity,comics and anime,comics,cultural exclusive,Lazarus Ledd,919,16,74.81818181818181,11.0,107.39715434000371
http://www.wikidata.org/entity/Q345276,Łazienki Palace,entity,history,museum,cultural exclusive,Palace on the Isle,5683,52,62.23076923076923,49.0,59.95691253681051
http://www.wikidata.org/entity/Q45752,LCD Soundsystem,entity,music,musical group,cultural representative,LCD Soundsystem,20426,143,33.12230215827338,18.0,44.548164934333876
http://www.wikidata.org/entity/Q2724996,LDS succession crisis,entity,history,historical event,cultural exclusive,Succession crisis (Latter Day Saints),33996,141,31.035714285714285,7.5,50.48060599510126
http://www.wikidata.org/entity/Q4724,Le Corbusier,entity,fashion,designer,cultural representative,Le Corbusier,77759,253,64.869918699187,38.5,72.94278405381745
http://www.wikidata.org/entity/Q404254,Le Grand Pouvoir du Chninkel,entity,comics and anime,comics,cultural exclusive,Chninkel,8083,44,66.8974358974359,49.0,72.053681865318
http://www.wikidata.org/entity/Q42417559,lead candidate,concept,politics,politician,cultural agnostic,Lead candidate,1604,30,71.56666666666666,30.0,87.22258244794686
http://www.wikidata.org/entity/Q883537,lead castle,concept,architecture,building material,cultural agnostic,Lead castle,2013,14,86.76923076923077,100.0,55.19218708107969
http://www.wikidata.org/entity/Q108855783,Leader of the Australian Labor Party in New South Wales,entity,politics,politician,cultural exclusive,Leader of the Australian Labor Party in New South Wales,30673,186,12.60989010989011,3.0,30.60931609585644
http://www.wikidata.org/entity/Q122165854,Leader of the Australian Labor Party in Victoria,entity,politics,politician,cultural exclusive,Leader of the Australian Labor Party in Victoria,32562,161,10.60625,3.0,22.983988142563508
http://www.wikidata.org/entity/Q23073678,Leader of the Government in the Legislative Council,entity,politics,politician,cultural exclusive,Leader of the Government in the Legislative Council (New South Wales),1029,8,23.375,5.0,43.608879543047195
http://www.wikidata.org/entity/Q109678442,Leader of the National Party of Australia in New South Wales,entity,politics,politician,cultural exclusive,Leader of the National Party of Australia in New South Wales,3094,18,28.055555555555557,9.5,40.25125563565581
http://www.wikidata.org/entity/Q872625,Leberknödel,entity,food,dish,cultural representative,Leberknödel,1140,26,74.9090909090909,61.0,46.4228676906985
http://www.wikidata.org/entity/Q17096605,legal code,concept,politics,law,cultural exclusive,Legal code (municipal),5724,48,71.25,51.5,72.47140240582257
http://www.wikidata.org/entity/Q559376,Legends of Valhalla: Thor,entity,comics and anime,animated film,cultural representative,Legends of Valhalla: Thor,1055,6,180.83333333333334,155.5,85.5363795248678
http://www.wikidata.org/entity/Q10316916,Legion of Good Will,concept,philosophy and religion,religious movement,cultural agnostic,Legion of Good Will,3347,20,78.52631578947368,66.0,68.33614164443033
http://www.wikidata.org/entity/Q4175034,legislator,concept,politics,politician,cultural agnostic,Legislator,1830,26,111.0,86.5,80.2270815584402
http://www.wikidata.org/entity/Q1813525,Lehrstücke,entity,performing arts,theatrical genre,cultural exclusive,Lehrstücke,4056,24,43.0,33.0,37.486293791494276
http://www.wikidata.org/entity/Q931367,lekvar,concept,food,food,cultural exclusive,Fruit butter,2638,27,73.73076923076923,59.5,59.14750641229856
http://www.wikidata.org/entity/Q281552,LEN Super Cup,entity,sports,recurring sporting event,cultural agnostic,European Aquatics Super Cup,733,4,38.0,24.0,31.216982557575932
http://www.wikidata.org/entity/Q158478,Lenfilm,entity,media,film studio,cultural exclusive,Lenfilm,5185,57,53.10909090909091,41.0,41.349364171113585
http://www.wikidata.org/entity/Q375421,Lenka Ledvinová,entity,sports,athlete,cultural exclusive,Lenka Valešová,1197,18,33.166666666666664,31.5,26.270494644922255
http://www.wikidata.org/entity/Q1827035,lentil soup,entity,food,dish,cultural agnostic,Lentil soup,2061,47,92.76086956521739,90.0,67.76467746759616
http://www.wikidata.org/entity/Q1395,Leo Ortolani,entity,comics and anime,comics artist,cultural exclusive,Leonardo Ortolani,4491,50,60.43478260869565,54.5,47.70227055662119
http://www.wikidata.org/entity/Q214666,Léon Bakst,entity,fashion,designer,cultural representative,Léon Bakst,8095,54,53.28,37.5,55.98751289350153
http://www.wikidata.org/entity/Q33391,Leon Trotsky,entity,history,historian,cultural representative,Leon Trotsky,138724,588,58.85324232081911,38.0,61.59500249606918
http://www.wikidata.org/entity/Q121712,Léon Wurmser,entity,books,non-fiction writer,cultural exclusive,Léon Wurmser,2329,29,77.38095238095238,73.0,61.145786905034
http://www.wikidata.org/entity/Q762,Leonardo da Vinci,entity,architecture,architect,cultural representative,Leonardo da Vinci,57878,319,52.968051118210866,41.0,47.51659136877656
http://www.wikidata.org/entity/Q478194,Leonce-und-Lena-Preis,entity,literature,literary award,cultural exclusive,Leonce-und-Lena-Preis,394,5,82.75,81.5,56.92703663462555
http://www.wikidata.org/entity/Q87071,Leopold Bauer,entity,fashion,designer,cultural exclusive,Leopold Bauer,512,6,53.4,65.0,35.56740080466943
http://www.wikidata.org/entity/Q3070230,Les Arcs European Film Festival,entity,films,film festival,cultural exclusive,Les Arcs Film Festival,2825,23,64.5,19.0,93.90989395062792
http://www.wikidata.org/entity/Q8297,Les Brotteaux,entity,geography,neighborhood,cultural exclusive,Les Brotteaux,1569,12,37.111111111111114,18.0,34.95535070929594
http://www.wikidata.org/entity/Q8207,Les Cordeliers,entity,geography,neighborhood,cultural exclusive,Les Cordeliers,7505,40,60.282051282051285,49.0,61.30543486926906
http://www.wikidata.org/entity/Q276460,Les Disques du Crépuscule,entity,music,record label,cultural exclusive,Les Disques du Crépuscule,4493,52,25.571428571428573,12.0,59.82593799634785
http://www.wikidata.org/entity/Q1785888,lesche,concept,architecture,building,cultural exclusive,Lesche,2827,28,73.4,58.0,51.56044995924687
http://www.wikidata.org/entity/Q130443866,Lesser sign of the cross,entity,gestures and habits,gesture,cultural exclusive,Lesser sign of the cross,4531,31,58.30769230769231,41.0,64.01067773352604
http://www.wikidata.org/entity/Q124445488,letter jacket,entity,fashion,clothing,cultural representative,Letter jacket,6580,17,59.529411764705884,58.0,57.248804402680165
http://www.wikidata.org/entity/Q46361,Lettere di una novizia,entity,films,film,cultural representative,Lettere di una novizia,496,5,32.75,29.0,17.049560111627514
http://www.wikidata.org/entity/Q658404,letterer,concept,comics and anime,comics artist,cultural agnostic,Letterer,7379,64,23.96825396825397,13.0,29.713429305254508
http://www.wikidata.org/entity/Q6533680,Letterman,concept,sports,athlete,cultural exclusive,Letterman (sports),6580,17,59.529411764705884,58.0,57.248804402680165
http://www.wikidata.org/entity/Q23640644,Levitical city,concept,geography,city,cultural exclusive,Levitical city,2064,33,46.60606060606061,35.0,42.53977774438627
http://www.wikidata.org/entity/Q683146,LexisNexis,entity,literature,publisher,cultural agnostic,LexisNexis,21009,80,53.103896103896105,18.0,82.82740377428962
http://www.wikidata.org/entity/Q62018250,LGBT film festival,concept,films,film festival,cultural agnostic,LGBT film festival,1786,23,52.13636363636363,29.0,64.31124279947655
http://www.wikidata.org/entity/Q420883,LGBT hip hop,entity,music,music genre,cultural representative,LGBTQ representation in hip-hop,34455,160,33.77070063694268,22.0,38.14151868082613
http://www.wikidata.org/entity/Q12020074,LGBT rights in Israel,entity,politics,law,cultural representative,LGBTQ rights in Israel,50706,250,41.70612244897959,24.0,50.27600721309449
http://www.wikidata.org/entity/Q17020543,LGBTQ Sports Hall of Fame,entity,sports,sport,cultural agnostic,LGBTQ Sports Hall of Fame,846,1,24.0,24.0,0.0
http://www.wikidata.org/entity/Q232595,Liberal Democratic Party,entity,politics,political party,cultural exclusive,Liberal Democratic Party (Japan),24715,155,37.973509933774835,24.0,46.42703411754716
http://www.wikidata.org/entity/Q9624,Liberal Democrats,entity,politics,political party,cultural exclusive,Liberal Democrats (UK),64453,366,33.75757575757576,15.0,49.12301606243968
http://www.wikidata.org/entity/Q75660,Liberal Regenerator Party,entity,politics,political party,cultural exclusive,Liberal Regenerator Party,385,4,112.5,98.5,87.08185804172992
http://www.wikidata.org/entity/Q4259813,liberal religion,concept,philosophy and religion,religion,cultural agnostic,Liberal religion,8852,81,66.20253164556962,54.0,53.51431365291598
http://www.wikidata.org/entity/Q206898,liberation theology,entity,philosophy and religion,religious movement,cultural representative,Liberation theology,11832,83,81.60240963855422,46.0,86.76751095916642
http://www.wikidata.org/entity/Q24236057,Liberian snap handshake,entity,gestures and habits,greeting,cultural exclusive,Liberian snap handshake,701,5,79.0,31.5,97.40379869389078
http://www.wikidata.org/entity/Q1454319,Liberty pole,concept,history,monument,cultural representative,Liberty pole,9892,83,53.925,36.0,58.39237428808663
http://www.wikidata.org/entity/Q10889989,Librairie Avant-Garde,entity,books,bookstore,cultural exclusive,Librairie Avant-Garde (Mount Wutai Branch),2848,14,54.38461538461539,49.0,42.51070175042526
http://www.wikidata.org/entity/Q6542441,Librairie de France,entity,books,bookstore,cultural exclusive,Librairie de France,837,9,163.77777777777777,232.0,125.98216609044117
http://www.wikidata.org/entity/Q3237914,Librairie philosophique J. Vrin,entity,books,bookstore,cultural exclusive,Librairie philosophique J. Vrin,207,3,260.5,260.5,21.5
http://www.wikidata.org/entity/Q3831785,Libreria antiquaria Bourlot,entity,books,bookstore,cultural exclusive,Libreria antiquaria Bourlot,699,5,47.25,16.5,62.14247742084314
http://www.wikidata.org/entity/Q10816709,Libreria Bozzi,entity,books,bookstore,cultural exclusive,Libreria Bozzi,835,10,116.55555555555556,91.0,83.24676985540054
http://www.wikidata.org/entity/Q3446248,Lidia Bastianich,entity,food,cook,cultural representative,Lidia Bastianich,16227,69,66.55384615384615,31.0,74.55468427098033
http://www.wikidata.org/entity/Q3992,Liège,entity,geography,city,cultural exclusive,Liège,22460,240,58.654545454545456,37.0,62.30824202939278
http://www.wikidata.org/entity/Q2204257,Liege waffle,entity,food,food,cultural representative,Liège waffle,1559,12,38.9,36.0,27.576983156248257
http://www.wikidata.org/entity/Q11078912,life release,concept,gestures and habits,ritual,cultural representative,Life release,3809,16,67.8125,57.5,58.68583597214919
http://www.wikidata.org/entity/Q6545380,lifeguard tower,concept,architecture,building,cultural agnostic,Lifeguard tower,2441,21,60.142857142857146,38.0,57.98381195626579
http://www.wikidata.org/entity/Q6545508,lifestyle magazine,concept,media,magazine,cultural agnostic,Lifestyle journalism,376,2,130.0,130.0,0.0
http://www.wikidata.org/entity/Q219271,Light and Colour (Goethe's Theory) – The Morning after the Deluge – Moses Writing the Book of Genesis,entity,visual arts,painting,cultural representative,Light and Colour (Goethe's Theory) – The Morning after the Deluge – Moses Writing the Book of Genesis,4166,11,72.36363636363636,70.0,58.13037498475103
http://www.wikidata.org/entity/Q1421557,light art,concept,visual arts,visual arts,cultural agnostic,Light art,9460,51,62.411764705882355,35.0,72.36486431329705
http://www.wikidata.org/entity/Q6546249,Light writing,entity,comics and anime,animation technique,cultural agnostic,Light writing,1541,15,56.214285714285715,46.5,52.225033093648236
http://www.wikidata.org/entity/Q1122127,Lilo & Stitch 2: Stitch Has a Glitch,entity,comics and anime,animated film,cultural representative,Lilo & Stitch 2: Stitch Has a Glitch,10604,52,35.48,26.5,36.022348618600645
http://www.wikidata.org/entity/Q1926327,Limburg Lions,entity,sports,sports team,cultural exclusive,Limburg Lions,944,14,34.9,17.5,37.18185041118852
http://www.wikidata.org/entity/Q911999,lime mortar,concept,architecture,building material,cultural agnostic,Lime mortar,18145,58,59.69642857142857,46.5,56.34489444574407
http://www.wikidata.org/entity/Q1130164,limited animation,entity,comics and anime,animation technique,cultural agnostic,Limited animation,6216,40,47.975,26.0,61.23091029047339
http://www.wikidata.org/entity/Q58807269,limited edition book,concept,books,book,cultural agnostic,Limited-edition book,10291,35,75.0,36.0,83.57975686478011
http://www.wikidata.org/entity/Q13287,Limonana,concept,food,drink,cultural exclusive,Mint lemonade,1381,21,60.7,52.5,44.76952088195718
http://www.wikidata.org/entity/Q32433,Lincoln,entity,films,film,cultural representative,Lincoln (film),21857,154,55.33986928104575,42.0,53.09679943072684
http://www.wikidata.org/entity/Q19895793,line house,concept,history,monument,cultural exclusive,Line house,1401,20,144.7,71.0,130.17914579532314
http://www.wikidata.org/entity/Q428986,linear city,concept,geography,city,cultural agnostic,Linear city (Soria design),1230,12,117.91666666666667,76.0,111.15039236198054
http://www.wikidata.org/entity/Q1426327,linen,concept,fashion,textile,cultural agnostic,Linen,19743,116,68.83928571428571,54.0,65.67337381360291
http://www.wikidata.org/entity/Q796635,linens,concept,fashion,textile,cultural agnostic,Linens,7323,48,94.66666666666667,86.0,83.16516364707307
http://www.wikidata.org/entity/Q114093396,Lingopie,entity,media,streaming service,cultural agnostic,Lingopie,8832,51,109.90196078431373,83.0,93.62445945328619
http://www.wikidata.org/entity/Q59188,Lionel Giles,entity,philosophy and religion,philosopher,cultural representative,Lionel Giles,2782,31,78.19354838709677,67.0,55.65470698862401
http://www.wikidata.org/entity/Q217671,Lipizzaner,entity,gestures and habits,tradition,cultural representative,Lipizzan,18826,126,74.68548387096774,33.5,85.51611496270311
http://www.wikidata.org/entity/Q105643368,Liputa,entity,fashion,clothing,cultural exclusive,Liputa,1548,1,266.0,266.0,0.0
http://www.wikidata.org/entity/Q6557314,liqui liqui,concept,fashion,traditional costume,cultural exclusive,Liqui liqui,1353,12,103.45454545454545,35.0,111.11203489055838
http://www.wikidata.org/entity/Q6557425,liquid chalk,entity,sports,sports equipment,cultural agnostic,Liquid chalk,1495,13,70.84615384615384,53.0,37.40392030840978
http://www.wikidata.org/entity/Q1407909,list of chess periodicals,concept,media,magazine,cultural agnostic,List of chess periodicals,182,1,196.0,196.0,0.0
http://www.wikidata.org/entity/Q24455699,list of Emirati women artists,entity,visual arts,visual arts,cultural exclusive,List of Emirati women artists,182,1,0.0,0.0,0.0
http://www.wikidata.org/entity/Q2107967,list of Esperanto magazines,concept,media,magazine,cultural agnostic,List of Esperanto periodicals,437,3,10.0,11.0,2.160246899469287
http://www.wikidata.org/entity/Q72920,list of political parties in Colombia,entity,politics,political party,cultural exclusive,List of political parties in Colombia,907,5,107.6,50.0,102.60721222214353
http://www.wikidata.org/entity/Q3326717,literary movement,concept,visual arts,art movement,cultural agnostic,Literary movement,998,5,59.2,65.0,14.715977711317723
http://www.wikidata.org/entity/Q49719,Literaturpreis der Wilhelm und Christine Hirschmann-Stiftung,entity,literature,literary award,cultural exclusive,Literaturpreis der Wilhelm und Christine Hirschmann-Stiftung,294,2,175.0,175.0,0.0
http://www.wikidata.org/entity/Q2479906,litter,concept,biology,animal,cultural agnostic,Litter (zoology),2432,17,88.88235294117646,48.0,75.20785499724877
http://www.wikidata.org/entity/Q111768,Little Caesar,entity,music,musical group,cultural exclusive,Little Caesar (band),3172,25,44.13636363636363,28.0,35.132600057167124
http://www.wikidata.org/entity/Q111973269,little magazine,concept,media,magazine,cultural agnostic,Little magazine,9626,66,39.646153846153844,12.0,56.63063339795216
http://www.wikidata.org/entity/Q82222,Little Richard,entity,music,musician,cultural representative,Little Richard,68353,393,40.858247422680414,27.0,42.27600778268774
http://www.wikidata.org/entity/Q3831847,liturgical book,concept,books,book,cultural representative,Liturgical book,15415,135,47.8796992481203,31.0,49.782238218212036
http://www.wikidata.org/entity/Q172331,liturgy,entity,gestures and habits,ritual,cultural agnostic,Liturgy,6889,55,83.25,68.0,71.14148281363748
http://www.wikidata.org/entity/Q11762017,Litvinism,entity,philosophy and religion,philosophical movement,cultural exclusive,Litvinism,83875,469,54.96766169154229,34.5,61.61892557534314
http://www.wikidata.org/entity/Q517386,live action,concept,films,film,cultural agnostic,Live action,2218,29,71.25925925925925,58.0,52.412602804904054
http://www.wikidata.org/entity/Q25110269,live-action animated film,concept,comics and anime,animated film,cultural agnostic,Live-action animation,4861,66,48.50769230769231,40.0,37.39359183147791
http://www.wikidata.org/entity/Q1811076,Liver and onions,entity,food,dish,cultural agnostic,Liver and onions,3870,37,122.2,73.0,104.20578541657711
http://www.wikidata.org/entity/Q3257188,Livraria Cultura,entity,books,bookstore,cultural exclusive,Livraria Cultura,2219,3,83.33333333333333,21.0,98.94892060497118
http://www.wikidata.org/entity/Q3408689,Livraria Lello,entity,books,bookstore,cultural exclusive,Livraria Lello,5877,18,80.1875,51.0,77.35649516200951
http://www.wikidata.org/entity/Q126868,Lizumer Reckner,entity,geography,mountain,cultural exclusive,Lizumer Reckner,2514,35,44.65384615384615,18.5,63.93923937114788
http://www.wikidata.org/entity/Q3835724,Llamerada,concept,performing arts,folk dance,cultural exclusive,Llamerada,1166,7,143.5,124.0,62.49199948793445
http://www.wikidata.org/entity/Q924209,Lleida Latin-American Film Festival,entity,films,film festival,cultural representative,Lleida Latin-American Film Festival,992,14,72.81818181818181,15.0,97.52185599492154
http://www.wikidata.org/entity/Q11330487,lliklla,entity,fashion,textile,cultural exclusive,Lliklla,1011,11,114.8,95.5,95.16280786105463
http://www.wikidata.org/entity/Q6501447,local government,concept,politics,government,cultural agnostic,Local government,57415,324,73.22327044025157,41.0,83.0938536541084
